MARCA;TIPO CAMBIO;COR;KM RODADOS;ANO FABRICACAO;PRECO
VOLKSWAGEN;MANUAL;VINHO;92500;2013;11800
VOLKSWAGEN;MANUAL;VINHO;89000;2013;9500
VOLKSWAGEN;MANUAL;CINZA;70000;2013;9900
VOLKSWAGEN;MANUAL;CINZA;88000;2013;9300
VOLKSWAGEN;MANUAL;PRATA;179000;2013;9500
VOLKSWAGEN;MANUAL;VERDE;126200;2013;13000
VOLKSWAGEN;MANUAL;VERMELHO;135000;2013;14990
VOLKSWAGEN;MANUAL;PRATA;76454;2013;15400
VOLKSWAGEN;MANUAL;PRETO;86000;2013;15900
VOLKSWAGEN;MANUAL;BRANCO;105256;2013;14900
TOYOTA;MANUAL;VERDE;235000;2012;40000
CHEVROLET;MANUAL;AZUL;170000;2012;37500
CHEVROLET;MANUAL;PRATA;244000;2012;43898
CHEVROLET;MANUAL;BRANCO;399000;2012;39990
FIAT;MANUAL;BRANCO;86668;2013;8990
FIAT;MANUAL;CINZA;105747;2012;7500
FIAT;MANUAL;CINZA;120000;2012;8900
FIAT;MANUAL;BRANCO;118000;2012;9200
FIAT;MANUAL;VERDE;135026;2012;9000
HONDA;MANUAL;PRETO;120000;2012;15500
HONDA;AUTOMATICO;AZUL;157000;2011;15900
HONDA;AUTOMATICO;PRETO;179000;2010;13800
HONDA;AUTOMATICO;AZUL;190000;2010;16000
HONDA;AUTOMATICO;CINZA;134500;2012;16900
HONDA;MANUAL;CINZA;164000;2012;15500
HONDA;MANUAL;DOURADO;175000;2012;15000
HONDA;MANUAL;CINZA;160;2012;16500
HONDA;AUTOMATICO;AZUL;72000;2011;14800
HONDA;AUTOMATICO;AZUL;74840;2012;18900
HONDA;AUTOMATICO;PRATA;98152;2012;18490
HONDA;AUTOMATICO;PRETO;135000;2011;16900
HONDA;AUTOMATICO;AZUL;150000;2010;14999
HONDA;AUTOMATICO;CINZA;150000;2010;15800
HONDA;AUTOMATICO;PRATA;150000;2011;13800
HONDA;AUTOMATICO;PRETO;161000;2010;16900
HONDA;AUTOMATICO;PRATA;165000;2012;14800
HONDA;AUTOMATICO;PRATA;170000;2011;16000
HONDA;AUTOMATICO;PRETO;197000;2011;13900
HONDA;AUTOMATICO;CINZA;200000;2011;15000
HONDA;AUTOMATICO;PRETO;26000;2010;18999
HONDA;MANUAL;CINZA;123000;2011;14500
HONDA;MANUAL;CINZA;150000;2012;15000
HONDA;MANUAL;PRETO;166165;2011;12200
FORD;MANUAL;VINHO;178902;2011;16600
VOLKSWAGEN;MANUAL;CINZA;160000;2012;10990
VOLKSWAGEN;MANUAL;PRATA;110000;2011;11000
VOLKSWAGEN;MANUAL;BRANCO;112000;2011;11900
VOLKSWAGEN;MANUAL;PRATA;127000;2011;10500
VOLKSWAGEN;MANUAL;BRANCO;136000;2010;9900
VOLKSWAGEN;MANUAL;BRANCO;157000;2011;10900
VOLKSWAGEN;MANUAL;BRANCO;100000;2013;12700
VOLKSWAGEN;MANUAL;CINZA;101000;2013;10300
VOLKSWAGEN;MANUAL;CINZA;107000;2013;9990
VOLKSWAGEN;MANUAL;BEGE;108000;2013;11500
VOLKSWAGEN;MANUAL;VERMELHO;128000;2012;11800
VOLKSWAGEN;MANUAL;PRATA;190000;2012;9700
VOLKSWAGEN;MANUAL;PRATA;197000;2013;9200
VOLKSWAGEN;MANUAL;BRANCO;210000;2013;13200
VOLKSWAGEN;MANUAL;VERMELHO;100000;2013;10900
VOLKSWAGEN;MANUAL;CINZA;76664;2013;10000
VOLKSWAGEN;MANUAL;BRANCO;140000;2013;9000
VOLKSWAGEN;MANUAL;VERDE;75238;2013;9000
VOLKSWAGEN;MANUAL;AZUL;88000;2013;9500
VOLKSWAGEN;MANUAL;VINHO;98000;2013;8990
VOLKSWAGEN;MANUAL;PRATA;7000;2013;22000
VOLKSWAGEN;MANUAL;CINZA;68000;2013;25900
VOLKSWAGEN;MANUAL;PRETO;150000;2012;25000
TOYOTA;MANUAL;VERDE;286;2013;36200
TOYOTA;MANUAL;PRETO;151000;2013;38000
TOYOTA;MANUAL;CINZA;265000;2012;42900
TOYOTA;MANUAL;CINZA;125000;2012;36900
CHEVROLET;MANUAL;BRANCO;116000;2012;36000
FIAT;MANUAL;AZUL;80010;2013;11000
FIAT;MANUAL;PRETO;92000;2012;9000
FIAT;MANUAL;BRANCO;107000;2013;8490
FIAT;MANUAL;AZUL;108345;2012;10000
HONDA;MANUAL;CINZA;140000;2013;16900
HONDA;AUTOMATICO;CINZA;68000;2012;15800
HONDA;MANUAL;PRATA;100000;2013;15900
HONDA;MANUAL;CINZA;139560;2012;19900
FORD;MANUAL;CINZA;83500;2012;24900
FORD;MANUAL;PRATA;77000;2013;15900
FORD;MANUAL;CINZA;82356;2012;17900
FORD;MANUAL;PRATA;97000;2012;15900
VOLKSWAGEN;MANUAL;BRANCO;100;2012;8600
VOLKSWAGEN;MANUAL;CINZA;80000;2012;11490
VOLKSWAGEN;MANUAL;DOURADO;85000;2012;13800
VOLKSWAGEN;MANUAL;PRATA;93000;2013;10400
VOLKSWAGEN;MANUAL;PRATA;100000;2012;10200
VOLKSWAGEN;MANUAL;PRATA;129000;2012;11000
VOLKSWAGEN;MANUAL;PRATA;180000;2012;11800
VOLKSWAGEN;MANUAL;PRETO;137000;2012;14900
VOLKSWAGEN;MANUAL;VINHO;178000;2012;10899
VOLKSWAGEN;MANUAL;CINZA;100000;2012;10900
VOLKSWAGEN;MANUAL;CINZA;92047;1995;11900
VOLKSWAGEN;MANUAL;AMARELO;100000;1995;12250
VOLKSWAGEN;MANUAL;PRETO;104000;1993;13900
VOLKSWAGEN;MANUAL;CINZA;120000;1993;11990
VOLKSWAGEN;MANUAL;BRANCO;130000;1993;12100
VOLKSWAGEN;MANUAL;CINZA;137000;1995;11000
VOLKSWAGEN;MANUAL;AZUL;151000;1995;9400
VOLKSWAGEN;MANUAL;PRATA;89000;1994;11900
VOLKSWAGEN;MANUAL;CINZA;116000;1993;13800
VOLKSWAGEN;MANUAL;AZUL;140000;1992;15500
TOYOTA;MANUAL;VERDE;236000;1998;41000
TOYOTA;MANUAL;CINZA;148000;1997;49900
TOYOTA;MANUAL;VERDE;313000;1992;38790
TOYOTA;MANUAL;BRANCO;199000;1995;45000
CHEVROLET;MANUAL;AZUL;234000;1998;38900
CHEVROLET;MANUAL;PRATA;230000;2000;50000
FIAT;MANUAL;VERMELHO;100;1993;9890
FIAT;MANUAL;CINZA;74000;1999;10490
FIAT;MANUAL;CINZA;79000;1998;7999
FIAT;MANUAL;BRANCO;99000;1998;9500
FIAT;MANUAL;CINZA;115000;2000;9500
FIAT;MANUAL;CINZA;120000;2000;7990
FIAT;MANUAL;CINZA;131000;2000;9500
FIAT;MANUAL;AZUL;102654;1998;11500
FIAT;MANUAL;CINZA;150000;1998;10900
FIAT;MANUAL;AZUL;161000;1999;8499
HONDA;MANUAL;VERMELHO;170000;1999;20500
HONDA;AUTOMATICO;PRETO;100004;1998;18000
HONDA;MANUAL;DOURADO;127000;2000;16900
HONDA;MANUAL;PRATA;140000;2000;14500
HONDA;MANUAL;DOURADO;144556;2000;17600
HONDA;MANUAL;CINZA;170000;1998;17790
HONDA;MANUAL;DOURADO;120000;1994;19900
HONDA;AUTOMATICO;DOURADO;135000;1999;16990
HONDA;AUTOMATICO;VERDE;138500;1995;19000
HONDA;AUTOMATICO;CINZA;140000;1994;17000
HONDA;AUTOMATICO;PRETO;149000;1994;20899
HONDA;AUTOMATICO;PRETO;180000;1995;22500
HONDA;AUTOMATICO;VERDE;96000;1995;20900
HONDA;MANUAL;DOURADO;150000;1995;17500
HONDA;MANUAL;DOURADO;136;1993;17750
HONDA;AUTOMATICO;AZUL;70000;1994;20000
HONDA;AUTOMATICO;VERDE;75000;1993;17200
HONDA;AUTOMATICO;CINZA;89000;1993;19000
HONDA;AUTOMATICO;CINZA;90000;1996;19490
HONDA;AUTOMATICO;PRATA;115000;1998;16500
HONDA;AUTOMATICO;VERMELHO;153500;2000;15990
HONDA;AUTOMATICO;CINZA;182000;2000;15500
HONDA;AUTOMATICO;DOURADO;125000;2000;16700
HONDA;MANUAL;DOURADO;133000;2000;16500
HONDA;MANUAL;PRETO;155000;1999;17000
HONDA;MANUAL;AZUL;155000;1998;16999
HONDA;MANUAL;PRATA;160000;1998;18000
HONDA;MANUAL;PRATA;177000;1999;14999
HONDA;MANUAL;CINZA;196000;1999;13900
HONDA;MANUAL;PRETO;119000;2000;16500
FORD;AUTOMATICO;VERDE;100;1998;14800
FORD;MANUAL;VERDE;100000;1998;15990
FORD;MANUAL;PRETO;102000;1999;17500
FORD;MANUAL;PRATA;111000;2000;17800
FORD;MANUAL;PRATA;140000;2000;15000
FORD;MANUAL;PRATA;142365;1999;13000
FORD;MANUAL;PRATA;160000;2000;15200
FORD;MANUAL;PRATA;100000;1998;14900
FORD;MANUAL;PRATA;109000;1998;14000
FORD;MANUAL;CINZA;150000;2000;15800
FORD;MANUAL;PRATA;164000;2000;13500
FORD;MANUAL;VERDE;74600;1999;18000
FORD;MANUAL;AZUL;80000;1999;16200
FORD;MANUAL;VERMELHO;101000;2000;17900
FORD;MANUAL;AZUL;140000;2001;16500
FORD;MANUAL;PRATA;150000;1998;16500
FORD;MANUAL;PRETO;81000;1998;17650
FORD;MANUAL;PRATA;140491;2000;16500
FORD;MANUAL;PRETO;156000;2000;14500
FORD;MANUAL;AZUL;194000;1998;13500
FORD;MANUAL;PRATA;94000;1999;15900
FORD;MANUAL;PRATA;123086;2000;15900
FORD;MANUAL;PRETO;150000;1999;13900
FORD;MANUAL;PRETO;165470;1999;14990
VOLKSWAGEN;MANUAL;PRETO;108000;1999;10500
VOLKSWAGEN;MANUAL;PRATA;133000;1999;10000
VOLKSWAGEN;MANUAL;CINZA;83000;1999;12500
VOLKSWAGEN;MANUAL;CINZA;100000;1998;9800
VOLKSWAGEN;MANUAL;CINZA;1111;2001;19900
VOLKSWAGEN;MANUAL;PRETO;85000;1999;16900
VOLKSWAGEN;MANUAL;VERMELHO;103000;1999;15500
VOLKSWAGEN;MANUAL;PRETO;119000;1999;12000
VOLKSWAGEN;MANUAL;AZUL;150000;2000;13500
VOLKSWAGEN;MANUAL;PRATA;160000;2001;10400
VOLKSWAGEN;MANUAL;PRATA;160000;1998;13900
VOLKSWAGEN;MANUAL;CINZA;8790;1999;11200
VOLKSWAGEN;MANUAL;CINZA;78000;1999;9900
VOLKSWAGEN;MANUAL;VERMELHO;140000;1998;12000
VOLKSWAGEN;MANUAL;AZUL;70000;2001;12500
VOLKSWAGEN;MANUAL;PRATA;75000;2001;13500
VOLKSWAGEN;MANUAL;BEGE;86000;2000;10000
VOLKSWAGEN;MANUAL;AZUL;100000;2000;14800
VOLKSWAGEN;MANUAL;AZUL;120000;1999;25900
VOLKSWAGEN;MANUAL;CINZA;199000;2001;13500
VOLKSWAGEN;MANUAL;CINZA;200000;1999;10000
VOLKSWAGEN;MANUAL;PRATA;114000;1995;9700
VOLKSWAGEN;MANUAL;CINZA;115000;1993;12500
VOLKSWAGEN;MANUAL;BRANCO;152888;1997;9500
VOLKSWAGEN;MANUAL;CINZA;88000;1997;12500
VOLKSWAGEN;MANUAL;PRATA;250000;1993;10900
VOLKSWAGEN;MANUAL;BEGE;74000;1997;13500
VOLKSWAGEN;MANUAL;PRATA;82417;1996;12900
VOLKSWAGEN;MANUAL;CINZA;94000;1993;12400
VOLKSWAGEN;MANUAL;CINZA;98000;1997;11900
VOLKSWAGEN;MANUAL;CINZA;98000;1997;11900
VOLKSWAGEN;MANUAL;BRANCO;131901;1997;12990
VOLKSWAGEN;MANUAL;BRANCO;150000;1993;11100
VOLKSWAGEN;MANUAL;PRATA;185000;1995;11299
VOLKSWAGEN;MANUAL;DOURADO;102680;1993;11299
VOLKSWAGEN;MANUAL;BRANCO;102000;1992;11400
VOLKSWAGEN;MANUAL;PRETO;100;1993;10900
VOLKSWAGEN;MANUAL;CINZA;75000;1993;12900
VOLKSWAGEN;MANUAL;VERMELHO;100000;1995;10490
VOLKSWAGEN;MANUAL;CINZA;106000;1993;8700
VOLKSWAGEN;MANUAL;CINZA;110000;1993;10500
VOLKSWAGEN;MANUAL;BRANCO;120000;2003;8500
VOLKSWAGEN;MANUAL;BRANCO;130000;2003;11500
VOLKSWAGEN;MANUAL;BRANCO;160000;2004;10490
VOLKSWAGEN;MANUAL;AZUL;177254;2003;10000
VOLKSWAGEN;MANUAL;BRANCO;974783;1999;9900
VOLKSWAGEN;MANUAL;BRANCO;132400;2003;15000
VOLKSWAGEN;MANUAL;BRANCO;177000;2004;17800
VOLKSWAGEN;MANUAL;DOURADO;181000;2004;16500
VOLKSWAGEN;MANUAL;AZUL;137000;2002;16000
TOYOTA;MANUAL;VERDE;245000;2004;29900
TOYOTA;MANUAL;PRATA;130000;2001;41500
TOYOTA;MANUAL;PRATA;256000;2004;42000
TOYOTA;MANUAL;BRANCO;80000;2001;46770
TOYOTA;MANUAL;PRATA;180000;2004;37900
TOYOTA;MANUAL;VERDE;104000;2005;40900
TOYOTA;MANUAL;PRATA;210000;2003;50000
CHEVROLET;MANUAL;PRETO;162000;2001;58000
CHEVROLET;MANUAL;VERDE;185300;2003;43500
CHEVROLET;MANUAL;BRANCO;100;2001;42900
CHEVROLET;MANUAL;AZUL;80000;2001;55000
FIAT;AUTOMATICO;BRANCO;71400;2002;9900
FIAT;MANUAL;VERDE;50000;2002;10500
FIAT;MANUAL;BRANCO;89600;2001;8990
FIAT;MANUAL;CINZA;96844;2004;9990
FIAT;MANUAL;PRETO;102562;2001;10500
FIAT;MANUAL;BRANCO;112000;2002;8900
FIAT;MANUAL;BRANCO;80200;2002;13300
FIAT;MANUAL;VERDE;93000;2005;9500
FIAT;MANUAL;CINZA;122000;2002;8800
FIAT;MANUAL;PRATA;130000;2001;12500
FIAT;MANUAL;AZUL;130000;2003;9900
FIAT;MANUAL;PRATA;161097;2002;9900
HONDA;MANUAL;CINZA;126000;2002;18000
HONDA;AUTOMATICO;CINZA;145000;2003;19200
HONDA;AUTOMATICO;DOURADO;97000;2003;21000
HONDA;AUTOMATICO;PRATA;130000;2004;17900
HONDA;AUTOMATICO;CINZA;137000;2001;20000
HONDA;AUTOMATICO;PRETO;150000;2001;18900
HONDA;AUTOMATICO;PRETO;250000;2004;19000
HONDA;AUTOMATICO;PRATA;91200;2003;17480
HONDA;MANUAL;DOURADO;103000;2002;16800
HONDA;MANUAL;CINZA;104000;2002;20000
HONDA;MANUAL;PRETO;130000;2002;15900
HONDA;MANUAL;DOURADO;158000;2001;17900
FORD;MANUAL;PRETO;113559;2004;15990
FORD;MANUAL;PRATA;125000;2002;20900
FORD;MANUAL;PRATA;160000;2005;14990
FORD;MANUAL;PRETO;130000;2006;18000
FORD;MANUAL;MARROM;75400;2001;18000
FORD;MANUAL;AZUL;151000;2006;16500
VOLKSWAGEN;MANUAL;CINZA;134600;2003;12000
VOLKSWAGEN;MANUAL;PRATA;89000;2001;12500
VOLKSWAGEN;MANUAL;VERDE;220000;2005;10030
VOLKSWAGEN;MANUAL;PRATA;73000;2002;11990
VOLKSWAGEN;MANUAL;PRATA;100;2002;12800
VOLKSWAGEN;MANUAL;CINZA;80000;2004;15000
VOLKSWAGEN;MANUAL;PRETO;120000;2003;11500
VOLKSWAGEN;MANUAL;VERDE;120000;2005;11900
VOLKSWAGEN;MANUAL;PRATA;125000;2005;11900
VOLKSWAGEN;MANUAL;CINZA;100;2003;10500
VOLKSWAGEN;MANUAL;PRATA;99000;2005;11900
VOLKSWAGEN;MANUAL;BRANCO;110000;2003;13980
VOLKSWAGEN;MANUAL;CINZA;111111;2003;13500
VOLKSWAGEN;MANUAL;CINZA;117000;2003;10000
VOLKSWAGEN;MANUAL;BRANCO;139000;2004;13900
VOLKSWAGEN;MANUAL;CINZA;100;2001;9900
VOLKSWAGEN;MANUAL;VERMELHO;65000;2003;9950
VOLKSWAGEN;MANUAL;AZUL;81000;2001;9900
VOLKSWAGEN;MANUAL;BRANCO;87412;2005;11990
VOLKSWAGEN;MANUAL;CINZA;117301;2002;11800
VOLKSWAGEN;MANUAL;PRATA;144000;2005;10500
VOLKSWAGEN;MANUAL;CINZA;83427;2002;12800
TOYOTA;MANUAL;BRANCO;106000;2002;31000
TOYOTA;MANUAL;PRATA;157000;2002;38990
TOYOTA;MANUAL;PRATA;151000;2004;47500
CHEVROLET;MANUAL;PRETO;119977;2001;109990
FIAT;AUTOMATICO;BRANCO;152042;2003;11499
FIAT;MANUAL;VERMELHO;54000;2002;11900
FIAT;MANUAL;VERDE;59200;2002;10999
FIAT;MANUAL;BRANCO;78552;2002;9800
FIAT;MANUAL;VERDE;84570;2003;10400
FIAT;MANUAL;AZUL;98830;2002;10900
FIAT;MANUAL;BRANCO;117000;2003;8777
FIAT;MANUAL;VERDE;125000;2002;10400
FIAT;MANUAL;VERDE;125000;2004;10400
FIAT;MANUAL;BRANCO;151000;2006;8500
FIAT;MANUAL;BRANCO;230;2004;10900
FIAT;MANUAL;VERDE;77500;2006;8490
FIAT;MANUAL;CINZA;83143;2004;12900
FIAT;MANUAL;CINZA;117500;2002;12000
FIAT;MANUAL;PRATA;155384;2002;13000
FIAT;MANUAL;VERDE;220000;2002;9990
HONDA;MANUAL;DOURADO;111000;2003;18950
HONDA;AUTOMATICO;PRETO;141500;2005;20900
HONDA;AUTOMATICO;DOURADO;142000;2006;18990
HONDA;AUTOMATICO;CINZA;150000;2002;19900
HONDA;AUTOMATICO;PRETO;170000;2005;16899
HONDA;AUTOMATICO;PRATA;200000;2002;16900
HONDA;AUTOMATICO;CINZA;180000;2001;18500
HONDA;MANUAL;PRETO;80000;2002;19900
HONDA;AUTOMATICO;PRATA;92000;2005;18900
HONDA;AUTOMATICO;PRATA;93000;2002;18000
HONDA;AUTOMATICO;CINZA;97000;2002;17100
HONDA;AUTOMATICO;VERDE;98000;2003;20000
HONDA;AUTOMATICO;PRATA;98000;2002;19990
HONDA;AUTOMATICO;DOURADO;98200;2002;18200
HONDA;AUTOMATICO;CINZA;101000;2004;17500
HONDA;AUTOMATICO;CINZA;106513;2002;22500
HONDA;AUTOMATICO;CINZA;107000;2005;19500
HONDA;AUTOMATICO;PRETO;113000;2005;18400
HONDA;AUTOMATICO;PRETO;119000;2005;18900
HONDA;AUTOMATICO;ROSA;120000;2002;18500
HONDA;AUTOMATICO;PRETO;121500;2001;16500
HONDA;AUTOMATICO;PRATA;125000;2004;20000
HONDA;AUTOMATICO;PRETO;130000;2002;16820
HONDA;AUTOMATICO;PRATA;131359;2002;15000
HONDA;AUTOMATICO;PRETO;132000;2002;19500
HONDA;AUTOMATICO;PRATA;138000;2003;17200
HONDA;AUTOMATICO;VERDE;145000;2003;18000
HONDA;AUTOMATICO;CINZA;153400;2001;18500
HONDA;AUTOMATICO;VERDE;160000;2002;15900
HONDA;AUTOMATICO;CINZA;171381;2002;19900
HONDA;AUTOMATICO;PRATA;269000;2000;19900
HONDA;AUTOMATICO;VERDE;15500;2002;19000
HONDA;MANUAL;PRATA;66000;2001;18500
HONDA;MANUAL;AZUL;74000;2002;18000
HONDA;MANUAL;PRETO;85200;2001;17500
HONDA;MANUAL;PRETO;89000;2004;17900
HONDA;MANUAL;PRETO;94001;2003;18500
HONDA;MANUAL;CINZA;106000;2002;17900
HONDA;MANUAL;DOURADO;120000;2003;19000
HONDA;MANUAL;CINZA;120000;2003;15900
HONDA;MANUAL;CINZA;122137;2002;20000
HONDA;MANUAL;DOURADO;122609;2003;17990
HONDA;MANUAL;VERDE;145000;2001;18500
HONDA;MANUAL;PRATA;190000;2002;15000
HONDA;MANUAL;CINZA;201000;2001;16999
HONDA;MANUAL;PRETO;66500;2002;22700
FORD;AUTOMATICO;VERMELHO;90000;2005;16888
FORD;MANUAL;CINZA;101;2002;15800
FORD;MANUAL;VERDE;87978;2005;15800
FORD;MANUAL;PRATA;135000;2002;13499
FORD;MANUAL;AZUL;130000;2005;16500
FORD;MANUAL;CINZA;66000;2003;18900
FORD;MANUAL;CINZA;89000;2005;16500
FORD;MANUAL;PRATA;90000;2004;15490
FORD;MANUAL;PRATA;100000;2006;18900
FORD;MANUAL;PRETO;150000;2006;16500
FORD;MANUAL;BRANCO;79000;2003;15890
FORD;MANUAL;CINZA;101900;2002;15490
FORD;MANUAL;PRATA;129890;2000;17900
VOLKSWAGEN;MANUAL;CINZA;117000;2006;10500
VOLKSWAGEN;MANUAL;BRANCO;120000;2005;14500
VOLKSWAGEN;MANUAL;CINZA;89405;2005;11970
VOLKSWAGEN;MANUAL;PRETO;113;2002;12000
VOLKSWAGEN;MANUAL;PRATA;16000;2004;16990
VOLKSWAGEN;MANUAL;PRATA;69000;2006;12900
VOLKSWAGEN;MANUAL;PRATA;70000;2005;13900
VOLKSWAGEN;MANUAL;PRATA;85000;2005;12400
VOLKSWAGEN;MANUAL;CINZA;93000;2004;14200
VOLKSWAGEN;MANUAL;CINZA;105000;2005;11500
VOLKSWAGEN;MANUAL;PRATA;105934;2003;12700
VOLKSWAGEN;MANUAL;PRETO;110000;2003;13700
VOLKSWAGEN;MANUAL;PRATA;117000;2002;22000
VOLKSWAGEN;MANUAL;CINZA;117000;2005;12500
VOLKSWAGEN;MANUAL;PRATA;120000;2002;15500
VOLKSWAGEN;MANUAL;CINZA;127326;2004;16900
VOLKSWAGEN;MANUAL;PRATA;130000;2005;11800
VOLKSWAGEN;MANUAL;CINZA;139761;2002;14000
VOLKSWAGEN;MANUAL;PRATA;147500;2005;13250
VOLKSWAGEN;MANUAL;CINZA;200000;2001;13500
VOLKSWAGEN;MANUAL;CINZA;98000;2005;14000
VOLKSWAGEN;MANUAL;PRETO;145600;2005;13890
VOLKSWAGEN;MANUAL;CINZA;146000;2002;10300
VOLKSWAGEN;MANUAL;BRANCO;160000;2004;9500
VOLKSWAGEN;MANUAL;BRANCO;100;2004;12500
VOLKSWAGEN;MANUAL;CINZA;95399;2004;8900
VOLKSWAGEN;MANUAL;CINZA;100000;2003;11900
VOLKSWAGEN;MANUAL;BRANCO;102207;2000;7600
VOLKSWAGEN;MANUAL;BRANCO;120000;2005;8900
VOLKSWAGEN;MANUAL;AZUL;128000;2001;13900
VOLKSWAGEN;MANUAL;BRANCO;142200;2001;10900
VOLKSWAGEN;MANUAL;VERMELHO;152379;2005;10900
VOLKSWAGEN;MANUAL;VERDE;101000;2005;14900
VOLKSWAGEN;MANUAL;AZUL;129000;2002;10500
VOLKSWAGEN;MANUAL;CINZA;144514;2002;10000
VOLKSWAGEN;MANUAL;PRATA;150000;2006;12500
VOLKSWAGEN;MANUAL;AZUL;150000;2003;10999
VOLKSWAGEN;MANUAL;BRANCO;150000;2006;12990
TOYOTA;MANUAL;BRANCO;230;2004;29950
TOYOTA;MANUAL;BRANCO;116325;2004;44500
TOYOTA;MANUAL;PRATA;166000;2005;45000
TOYOTA;MANUAL;PRATA;211600;2003;43900
TOYOTA;MANUAL;PRATA;107284;2002;41490
TOYOTA;MANUAL;BRANCO;135000;2003;40000
TOYOTA;MANUAL;BRANCO;212000;2002;41900
TOYOTA;MANUAL;PRATA;6000;2002;82000
FIAT;MANUAL;VERMELHO;79000;2002;10900
FIAT;MANUAL;AZUL;89000;2005;10980
FIAT;MANUAL;BRANCO;90000;2001;11500
FIAT;MANUAL;CINZA;94000;2004;8500
FIAT;MANUAL;PRATA;98000;2004;9900
FIAT;MANUAL;CINZA;102000;2003;11900
FIAT;MANUAL;PRETO;105000;2006;10900
FIAT;MANUAL;AZUL;129000;2001;9800
FIAT;MANUAL;PRETO;130000;2005;12499
FIAT;MANUAL;BRANCO;137000;2005;10700
FIAT;MANUAL;PRATA;160680;2003;7800
FIAT;MANUAL;PRATA;170000;2005;8000
FIAT;MANUAL;BRANCO;221000;2001;8500
FIAT;MANUAL;CINZA;84374;2004;15900
FIAT;MANUAL;PRETO;90000;2004;10900
FIAT;MANUAL;CINZA;122000;2005;10999
FIAT;MANUAL;AZUL;158111;2004;10500
FIAT;MANUAL;BRANCO;115000;2002;9890
HONDA;MANUAL;DOURADO;156058;2000;21500
HONDA;AUTOMATICO;VERDE;190000;2004;19000
HONDA;AUTOMATICO;CINZA;186000;2005;15700
HONDA;MANUAL;DOURADO;100;2005;20900
HONDA;AUTOMATICO;DOURADO;42000;2005;24000
HONDA;AUTOMATICO;PRETO;80000;2002;19500
HONDA;AUTOMATICO;CINZA;96000;2004;18500
HONDA;AUTOMATICO;VERDE;101000;2004;16900
HONDA;AUTOMATICO;DOURADO;105000;2004;24900
HONDA;AUTOMATICO;PRETO;114000;2004;22500
HONDA;AUTOMATICO;AZUL;119346;2005;16800
HONDA;AUTOMATICO;PRETO;123000;2001;19500
HONDA;AUTOMATICO;VERDE;134000;2005;16900
HONDA;AUTOMATICO;PRATA;139000;2001;22900
HONDA;AUTOMATICO;PRATA;190769;2001;18500
HONDA;AUTOMATICO;VERDE;40815;2002;19490
HONDA;MANUAL;VERDE;86000;2004;19900
HONDA;MANUAL;PRATA;107000;2001;19000
HONDA;MANUAL;CINZA;138890;2005;19900
HONDA;MANUAL;PRATA;160000;2004;16900
HONDA;MANUAL;PRETO;184051;2004;16200
HONDA;MANUAL;DOURADO;188000;2004;15500
HONDA;MANUAL;PRATA;190000;2001;17250
HONDA;MANUAL;INDEFINIDA;175000;2006;18100
FORD;AUTOMATICO;PRATA;35000;2002;14999
FORD;MANUAL;PRETO;146000;2002;18500
FORD;MANUAL;PRATA;86000;2002;21500
FORD;MANUAL;PRETO;67500;2002;16900
FORD;MANUAL;PRETO;67516;2003;15900
FORD;MANUAL;PRATA;100000;2001;16500
FORD;MANUAL;VERDE;123400;2002;16890
FORD;AUTOMATICO;PRATA;116000;2003;16500
FORD;MANUAL;PRETO;70000;1999;17990
FORD;AUTOMATICO;VERMELHO;71000;2002;17900
FORD;AUTOMATICO;PRATA;59000;2005;21800
FORD;MANUAL;PRATA;179000;2005;17990
FORD;AUTOMATICO;PRATA;178000;2005;16500
VOLKSWAGEN;MANUAL;PRETO;123000;2005;17600
VOLKSWAGEN;MANUAL;PRATA;89000;2005;15300
VOLKSWAGEN;MANUAL;PRATA;166000;2006;12000
VOLKSWAGEN;MANUAL;CINZA;212000;2005;12000
VOLKSWAGEN;MANUAL;PRATA;42315;2004;14999
VOLKSWAGEN;MANUAL;PRATA;93200;2004;16000
VOLKSWAGEN;MANUAL;CINZA;89570;2004;14900
VOLKSWAGEN;MANUAL;PRATA;84000;2005;15000
VOLKSWAGEN;MANUAL;CINZA;100;2005;11500
VOLKSWAGEN;MANUAL;PRETO;69000;2005;13900
VOLKSWAGEN;MANUAL;CINZA;116000;2006;10500
VOLKSWAGEN;MANUAL;PRETO;117000;2005;10990
VOLKSWAGEN;MANUAL;BRANCO;122500;2005;10900
VOLKSWAGEN;MANUAL;VERMELHO;155000;2004;11990
VOLKSWAGEN;MANUAL;CINZA;190000;2004;10000
VOLKSWAGEN;MANUAL;PRETO;242000;2004;10200
VOLKSWAGEN;MANUAL;BRANCO;140000;2005;17000
VOLKSWAGEN;MANUAL;PRATA;80000;2005;18000
VOLKSWAGEN;MANUAL;PRATA;83000;2003;17500
VOLKSWAGEN;MANUAL;CINZA;90630;2005;14890
VOLKSWAGEN;MANUAL;BRANCO;60000;2004;17900
VOLKSWAGEN;MANUAL;CINZA;93000;2004;17900
VOLKSWAGEN;MANUAL;CINZA;110000;2004;16500
VOLKSWAGEN;MANUAL;PRATA;117000;2004;16500
VOLKSWAGEN;MANUAL;BEGE;120540;2005;16900
TOYOTA;MANUAL;PRETO;216388;2001;37900
TOYOTA;MANUAL;PRATA;67000;2006;56000
TOYOTA;MANUAL;PRETO;230000;2005;47990
FIAT;MANUAL;PRATA;173000;2003;10500
